business_id|cuisine
22nKUyCIbpnzR6R3_g1ptQ|Italian
RXCCofQw1EjTcSN0ZeXfRA|Italian
yZJbealagfujEkgesAl2hA|Italian
5TX0X8w5ssIACU_pnBEq6g|Italian
H5bhfR5sL0I2w1csjI1uMA|Italian
qBGKigOGn_flCx1apxPzlA|Italian
Vs8kQ4R381y27AH018gLpg|Italian
raqwXUBlnc0e8c7CYmxEJQ|Italian
WHQpLvxkCK_BMtF8pIShnQ|Italian
V-FCEicobl5Su-R7EVJQNA|Italian
9K0run3oObR0YT4jaOEvWg|Italian
K9Ur20N51Li3sAvaV9-6Ng|Italian
k5fd-RSdG4IuXnnGSQ5oOw|Italian
lP4ynyBoeFPywLg78XkMmw|Italian
pk89jzL1RsE9U0thf_z6tw|Italian
hzPBADaUBQEL30MGrvKsww|Italian
Q1_UvNyONsaVS_VC1mD9Dw|Italian
yPRaVMlGJu-mbZRd6R99Lw|Italian
b46yXCppjKNXgOt86AF-pQ|Italian
tJxAlyeT5PRbUIyJ2wsv-A|Italian
4ixWiPyYysS2i8LAg4qzrQ|Italian
JOvcJqD5eCFrGjFa6k7vpQ|Italian
zg9Jrtx9rqTXeaqufSOxHQ|Italian
C8Ctyq7pXOPESK8cz_X2CA|Italian
mTWlEiCUEBlxBAkIikkB1A|Italian
l7OsDvMOO3ji3fg0nT0QzA|Italian
AUifp6IDKzmorCM6vY2fug|Italian
z8TIY5xLeQptbXxZp3LpsA|Italian
vVVmHacu2YAxKfpIjhfd1g|Italian
h4VCnZ2aZ33mdenS_ZI7jQ|Italian
IAbOg5Kd5AynOcbI8vGTwQ|Italian
TZto7AjdA337XIw66AOpUw|Italian
zwOAiVT4pAmpNGXzj-t5MA|Italian
HiNUBUR1hFwScd_OvVLQAg|Italian
faukkggAc_tuJ4THYlf4fg|Italian
YFvF4r2D-wJOgJAOvanaZQ|Italian
-hUvO0C0A-pGZdiSKvjoFw|Italian
2MuvmwOuwvGOWkBimhniLA|Italian
1ZKbUeFAs0ltSnAYq4ELKw|Italian
h37t9rA06Sr4EetJjKrfzw|Italian
yc4vsT-Q4Ej1_9hr94DxkQ|Italian
yB4ziqFM_7V8JxJas7CHfA|Italian
dc3hkLkAqCSxDWQzrx-g9A|Italian
QUTSHrHw3qRZjf749VM1Yg|Italian
wzHyRI6iW0rIY8rMb3KClA|Italian
77llOAEwInvK-oC2AHZ4nQ|Italian
fFIQ8Rx4x1Z34kFJcmlVzQ|Italian
PajKY49h4SpvSr-TW3lwCQ|Italian
a4WZUTKn90dOkeY38JHNjQ|Italian
RG5atiZtuNtpDu6GrNUQGw|Italian
a0IET3_yCFcO36OqGSsisg|Italian
lwfCl81r5a0mjxDNxNGC9w|Italian
HpxYBu1ARzOGvuUcLJe54g|Italian
26emJlm1YMFyOCezfgVk4g|Italian
01eI6pT0doZiu0nm-Gl7RA|Italian
aJJlY5xvqS180wtRIHEWqA|Italian
4WDHrSodF1Xidv9ezS6Sgg|Italian
zo4JHfD2nWPUiqgsgDOaHQ|Italian
d5ya04K-2A_hI3Xzqe1HeA|Italian
aLM9irVFlNoVlS9dGuW_Lg|Italian
OWNmOq-TAsHjGcYdCVclSw|Italian
LkV96_buOU_n0br4SBO57w|Italian
ifIfq2EwEohCgoKnG68_LA|Italian
o5mMVFk4Hcpk2FuKfgTgdg|Italian
iQo5aJwTL_ZrXCdPFKq-RA|Italian
XfOa_KyrV7JSFJMOKckGMg|Italian
JYNBy2r3LVhJbLHE1bASfg|Italian
5zcZZJhriNQ2R92r9drxug|Italian
IErfGS0DASSJfYU73m0Sqg|Italian
KCBfW6sWl9Gx-LvMff08jg|Italian
TWH4MjLtN1fKlF-7n6YXHg|Italian
IxwuIDcpRa7EpQs7V481Ww|Italian
IOHaEgK1zDvUvB3SfKuGCw|Italian
WIhm0W9197f_rRtDziq5qQ|Italian
xsQTIeq-WLkp4ParkTQpMQ|Italian
r2nIYBSyXny1-7XvsL2PVg|Italian
R3gSQGB3aEmVpwbKIgOPqg|Italian
oRdM7n-AfBPBGAlH4Q0Sag|Italian
Zp-K3ztVTzR-LrWwl_CBgA|Italian
J0SZjwe0Rc-H6mzl0oByxQ|Italian
9iC39Z1YjZKbrrCANgzBXg|Italian
jnHbdsqlTKlPcmJ8BCP9-g|Italian
5Akss-swwfyoSVeIsDBbvw|Italian
0axnkZlDiQcJVc06DDXxGQ|Italian
LdWyeeV8DuYINKVTghFwrg|Italian
kIm0oeOaVfC9-2flLPVklA|Italian
-Gc5sTFxoXM3Tiv_dkSJZg|Italian
E2zKMwHhz4--dyplQ7gf8A|Italian
ZamvzoxEKiJEboO0ZUdogw|Italian
DI_FoHY84hfzTWwlzF76aw|Italian
rZ9OFoSqy8u4WECfh--ylg|Italian
MeUq9lombxM9alxs64tejQ|Italian
-vBfKWJ1v9YdJQT5XUbcBQ|Italian
tRIHhPKryUZ56SfIz6mLiA|Italian
jDIVPYpxQAk1HUAi0NIlQw|Italian
E48WbksxAk19a8vjJRVIVQ|Italian
H_KyiRhwho8rdlw_R93_0Q|Italian
lgFApPVpbXnsIFw1CRJORw|Italian
idxD3X7WfLFPZMoFnCRIQQ|Italian
fuS39acPaRi38DhSSwEI4Q|Italian
abZ-mEvF6Tj4hfyIg0lKwQ|Italian
6Z5OWpaeGGazJHR4LfThsw|Italian
3uyBZNbDk2vRFBBWZOdIUA|Italian
7_hGsGEkHrjgAiYVjrCFnw|Italian
cl97uG2_QtiMBah-_s9w7g|Italian
Sp-vnk-waTvKblG_88M4TA|Italian
15k7iqFbhf4h8L01yggLqg|Italian
kQuTJxm0KAX1AsS46vhC_g|Italian
FKzpfWUpyupl4q74Jt8fTA|Italian
wCj2FSi9o6iosMIMNIIZsA|Italian
s5nPO911cYB2chdwqSqT9g|Italian
hyBM_Xk9Hzp38acTHAHlBQ|Italian
HodL0fXoF08C3Ir-kLeTtw|Italian
FRp1NwIyp6tkDU986cJkXQ|Italian
CFR-HzVHKWRMpMAR3LAhzg|Italian
JBthOvTegHbrLDiVaCAy5Q|Italian
nBy8KtcUHktPFKw-VClG1A|Italian
6eqrk1wCQMww_ejze5gvsg|Italian
QObHX0yR6zd0WfksRDbJTA|Italian
rJJiGJx3kfMAxtD7P7okHQ|Italian
kr5fRwdHtVwPPwSJxm9Fkg|Italian
78TCGIG1eHMYdyvMpFdDbQ|Italian
J38XGzriEkMsDfCMt6et_g|Italian
uzEhT55QIdk9YbfFwmlRzQ|Italian
32VbG_XgkZIuye0PV-BxaA|Italian
4bHtiA1md69LDag55kv8lg|Italian
5pRxCYQppSq0czjFDN9X3Q|Italian
J0OeDwmh5JBhid0A5GvltA|Italian
C3E8CVVwzKtOv_sRR1WuRQ|Italian
LTi4_wcCVmqQeJ_jgTEbOQ|Italian
T-RXDLq_VEv7s1_SooYIYQ|Italian
b6jOwyX4iaagw8YjXqq1sA|Italian
KXhxtA_JDkCrujeyXvqsgQ|Italian
Dng_LID2JNnc6M6A1FB19Q|Italian
jku9Fg8JsUbv_LQzg6PK4g|Italian
FNxOWxts63oDRKwy9Pbfzw|Italian
3qIISjUYn1tbqHXi7nCLXg|Italian
UVQ1GxmhlDVDM2acLexJ7A|Italian
9T8Ootw4aqmaO42gI-wBSA|Italian
yQ7K4uFnxXxpBVbnOSR8kA|Italian
U91Lj5NUG42zweY_LKjKbQ|Italian
Z-QmxQZAJEy5GXqA82Bemw|Italian
q3_FgDWWuXcVGiNuo_OPBQ|Italian
kzd10IXi3dTjoPw0TDj8tA|Italian
hq09sqXaYiEogbTrrJ9X5g|Italian
goqTQ4tOD-asC_ZJBW9l7w|Italian
tLZfepIfSf0a80zHQTbTGQ|Italian
fmdEiai0e4agyTEqFUWJmw|Italian
NlmP5x_Ykznd55Dc85ChUg|Italian
NG-vmMrBZlxAZrxgoiromg|Italian
zjglOaCY8xQu3s2eKnLFzw|Italian
3o0W7asUgP7EEKn8iFWFyA|Italian
oLg2HxLYChgvMRTK5ZSdKQ|Italian
b2z0IifTb3zeuEbZ5fx7YQ|Italian
Gc7OVEIs4HodL4hw9U3C3w|Italian
XHhRAKq6DArQXYhkgvwaow|Italian
YE4pvo8ectzEaRYGqUgFcA|Italian
s3jou_L_LVYGkNHiuhjlew|Italian
twHJyFgUSd7wzioKQjE7Jw|Italian
C3OlQ_y5LcgboyaKlpETYA|Italian
VqnPcfqYltgxAkIuTaGkYg|Italian
T_vLaKsuyJPDpsrSZuc7WA|Italian
vXYFa2qzppkGiOiVPrLwDQ|Italian
qYDoWRdntIApGW6fEUHWIQ|Italian
zYaYXpmlo6QdnaPwuxWHhQ|Italian
-Td-YEPTOUq2H3LRWgRxUw|Italian
JSexQM-wn8HvWmfxu_m5ZA|Italian
LfRiA6RORToZUSJUHkZBVA|Italian
l9b8NbDyhKhnjLKtUwlPwQ|Italian
Z67mgMkN3RfdPEX5mXsyYA|Italian
C0BDERmHvzTKYA7fghZW-A|Italian
JyXn_GCGM2DsNYIzgzQrDw|Italian
mPHPVJ2-8mOR-lFHafrc6w|Italian
f_1BjTChf6bobreSRpqhsw|Italian
vFsjObMTImsnM_DzVo4N3g|Italian
o2SAcKbfOMkA71xUfyee6Q|Italian
n_NIY1KTi-R5DPkduEUKIw|Italian
5EQOEAkH2Qh3Rv1TcnE7yA|Italian
M4pCWzdBCkp2g_d834a7Hw|Italian
X8Hl9OezX-Yr9Jir3fsF7g|Italian
kLJfizeHMQqesp1K9mfUtg|Italian
EBK0OkVMBg_n_KxAU_4DZg|Italian
DtnlLLvcqeEUIyZTypHnzw|Italian
gqTikTCIS01E2m20PzHoDQ|Italian
h8XLhVVPoYPYodZqQOjRMw|Italian
MdFV5IBcX-Ni6I4Zy1EqIw|Italian
4RhrQpbhjDmOyXT3qz7v2g|Italian
hpRrYBbKUqv8ewFKDjbjoA|Italian
oUVX94JtKyLPXozC2hemCg|Italian
Tp3MF3DNXuW41A10PQ2nFw|Italian
xQ445GaWVN5Aa3sFX9OoIg|Italian
eWMuXtaBzf0H5u0Vf_zpjw|Italian
hSpZSqElyjHTfE4lQJ97Cg|Italian
vbGqzhH_exG5HOG1I23kvg|Italian
sBL7J7s4Rnul40-MB0hXbA|Italian
ysqgdbSrezXgVwER2kQWKA|Italian
NGyFpNCrzqEG3B0Z0drKfw|Italian
hOzPAkK92GtpGM7JOSrDYw|Italian
LSOpxBBa217HxnJ7VnY2WQ|Italian
RPP_wHhM8yZYIP5W-YHk6Q|Italian
fH8DkdRerw5LJ7fZZHRfeA|Italian
3D6UAhoKnF3A03rX_v5ngA|Italian
riykDqJw_NPGssLgqCeD-Q|Italian
ry0nAQiUn8bpNAruY_5wfw|Italian
NAlOPUbFQVE0bUu8_wmBLQ|Italian
cCesIqo-LQt0cRlZAnrAZQ|Italian
MphfKkYFEe0BDQ6hZ0A5fA|Italian
GAvyDral555vltKrupUcjw|Italian
ETgJqJHV7BW6pIr9Ox74sA|Italian
WmK7GXwOnLSTRN1ocyUThg|Italian
I0N_QtJy7sLiuW_vmvRIhg|Italian
gyWc5qJRvu26LVQIShdR4Q|Italian
MCnexHfsclcOpLHS4_2U0A|Italian
kvWSD8qHKugLcmDsNBMdfQ|Italian
xKIv_b2L2pUHmsoJ-xOepg|Italian
Q9F2ocrmYuGt1yn3M7MOBw|Italian
Ty1MvJz88DeNmX0eDHeMyQ|Italian
vEYEs9McRtRdKBp2XfRNZA|Italian
ZUrGqOG2cetGI-KKXk3c2g|Italian
h0pRCiJDrCN7tm3VX5tILQ|Italian
YuzOnNDfRKixNJiaVy5Baw|Italian
OLa3-KQO9rHjswo55E3Jgg|Italian
XyICIfSun7HWtBEUFux2PQ|Italian
D3Qp546j-mH1TX-11q5uAA|Italian
06tnwnEQM2j9A6dC3HC_TQ|Italian
uPe0efNw-uwPybeqccZ1zQ|Italian
UQZmhaPAMdZabid6ccvhTg|Italian
tOn-wEQ06ScrgeU5Ljw7Gw|Italian
VqxwHMcof6G5RIw45dMpGQ|Italian
IEb99GmOvg585gmwmm4iNA|Italian
qCf1QN11Qdncpqb7PhuyVw|Italian
WYhRkUATHRyXZrE55MArbA|Italian
zTK8reqKrmV7U71YVHYYjg|Italian
Lesv5BG0_0-8bB49cAjMkg|Italian
rJfGgBleDYCVq2rkBr_w-Q|Italian
8nXo6lNJlXQQIdy8Kf7J9Q|Italian
CfYxlqO3W3PCE7hVhYJNyA|Italian
dIyKvfhjtm3NuKrMVVt0TA|Italian
6n7D4amt9vEruR73tt3S9w|Italian
c3D2ckzacnPtdGIM8tb-_w|Italian
k4ds_s6y8S46WzVIolypLQ|Italian
WEhkGLKlj-5X1pq_07Syaw|Italian
FhXjAc6nKLf414KxYujUHw|Italian
d15lwNLOlLSeaAYqPadntw|Italian
XlhWNQRGoWyybfXpGBgE3Q|Italian
syNFp2qrQtXfH4bskQVgaA|Italian
3P8hb1ZOCA8IjEGfqpSpxg|Italian
7AknGS1qVEyq_pHfmjkZtg|Italian
iXV4FMZPru7BB_nwN_8mVw|Italian
dvkQIG20RjgNi-SwRr_1CQ|Italian
unWoFZeSWa0DK1YMekO_Uw|Italian
iEUXrUUqGfUhpgYYSr5Zig|Italian
25npnVAlhRjguunYS8zy8w|Italian
iutTifH0Xy0UkN86vEvV2Q|Italian
u5zbsITgkFbAlRq0j-XE-g|Italian
I2lgw_7DUnwD92ND4PN-Ow|Italian
rupPZLhd0oRSAmVDaeYaGA|Italian
b42PcC1nCP602fiXF0a9Xg|Italian
9lDqOfKeEB15AWfsWIq8mA|Italian
B2X53VuOuLyXe0OsGY-ZzA|Italian
H5L18XZRHh_13HaeeHH_sQ|Italian
nSk_zCJESMKGLHyJTPPlZA|Italian
Pu09oBx1ekEZiFt90PsSIw|Italian
6WQ8LXP6lppVdPFkpKYkmA|Italian
00V7oJIc_wZKM2cjGrL1HQ|Italian
ZfyfGGtr7usMlsQP1LdU2g|Italian
ZQ8E37pWd4KBgtdcWKx5IA|Italian
FiRB9Ek3Xo9JHwXgBYITYg|Italian
6KcS6hc2j4kJi2XTGxC1eg|Italian
_V7YsDQ4Lb41rqfkuPzm1w|Italian
muX5xoh3aOleCrSja_T_FA|Italian
TsYrzVVtkKO4Asrk_L9stw|Italian
FelC65I3j7s7mM2rnePN3Q|Italian
na-2_gQCY7ccS2ZkLJDumQ|Italian
TfYOx6Ql-wWdjGpgVaNcpQ|Italian
5CuYWr0-cE01HxlBu5Ka6g|Italian
nVtJOWn3XlL6MSZ-YnU6iA|Italian
xTWpl9DgIkkr5B8h8_xUpA|Italian
ZmxEeE9m0CdpvM3wVRvonQ|Italian
ZIlCi38S2pcWuHlpMxvG7w|Italian
GnaeBuilZb_fU01v3wNhZw|Italian
u-MUL83NUy2gsbV80WZnAA|Italian
hDj_0pbi4mFR5p1H1w6igw|Italian
wTaomJ5xoi-c7R_xKFmcpA|Italian
wZkZmjZEJDraLJgAalnHvA|Italian
aSprnLY-6GkMk1cuv0TMeA|Italian
dh5r9-SbN8xJ76XvnayWLQ|Italian
aI39yRQqpTd1VuKqS-lwig|Italian
pTWFuMYed409y99N0zY05Q|Italian
5ZEFbq_AQV5VQFG2JKYzlA|Italian
hkooeEkd3oPsLD6JJrYpjA|Italian
7Tu5l9UfWVi_v3m4TwJAxQ|Italian
nw85LVh6H3JIiw3ugvhAmw|Italian
E1RvMNZ4re4TnKarjx14Zw|Italian
MbwsCB7echBlVwzfJ_9c9g|Italian
xbrQ2dHuQoFJmNxAuOky4A|Italian
bEXTA_Gwo2oVg4gnFd9fNA|Italian
I07F7efWXUTSpi3WgITeFQ|Italian
clOFor0bFSjse7EUfdRacg|Italian
F37Gp6exe2v8yuzr_gy5BQ|Italian
HUEj_yVB1E2mNNxW5PqUtQ|Italian
WNOUPEZ6J8SZVSaK6Q3e-A|Italian
l7Z0p-PkSwIDPLPY1TRl8A|Italian
OwDRIugcA4LkUuTRqpJsog|Italian
GOEBF8Odq1SPdz4PWJx6PQ|Italian
NqwwyMMXIS-JnwdDQBQT9A|Italian
Gzwpeu4rw8T-XDYCllegxQ|Italian
MH08_pIRKsUSwfkVYxUE7w|Italian
CygcAgexrpJGY8iWp7QqnA|Italian
_yMBdYh5p--WtF3n4a2iNw|Italian
sB8-R8-FYj-kJrSzTlbmgw|Italian
pgtgGAAuHMT0KTm3CDPQsA|Italian
eODPY5rejL6CYvN4DEqwrg|Italian
O6RBNHBleB0mCb2dAanxCw|Italian
qgY41g_eg0eNzewCXmKcaA|Italian
LRgB2kEKtBxqIxNksTO_PQ|Italian
QgClXDNikG0wRpIZ-Rcm7A|Italian
QhRQE6nOMLd00kV2k-IsbQ|Italian
7ZecxKox2SiVtsNDWphJZQ|Italian
FpgzHQMSNTTjagrKXxOw5A|Italian
Fit_iIDn__NPVZpVlKFBFQ|Italian
e4L0hsq6Q96mV2nKQ9CgNQ|Italian
wOYqxqz5yhx3CrP2RsCXpw|Italian
2Nwmd7-1d1rI6lb9QSSYYA|Italian
X97pE0LRWOng1q66kjAz1g|Italian
DCiEo7qucPaEj7Gtdj1U9A|Italian
NGzwDLroGL4JvG81BWliNw|Italian
gTEoEsssfbjl76Opf5bP9g|Italian
EHINHIbLklEUShuANKjGgw|Italian
-8_vEcBA2Lqd8786S-Ss-g|Italian
wOq-Jt26jnFf_rhF4r5D6w|Italian
RfxOtJ4SQmEeVX_XjFLWUQ|Italian
fU22eRTnKLT2C-OFJ6eUGQ|Italian
4aF0F8w7yXX9o5_QFky_ig|Italian
wtfEOjfOWVuugf-SuCC5yA|Italian
KL6AUMQI_Ae7_brkK0fy_w|Italian
Yubu48l7he-qrNDSeAngbQ|Italian
YmUKLOG4sTAShvyURuq2zw|Italian
v1M1HIQBVwYatEF_iOmedw|Italian
J9xVQScnr0lYWl61_mLXMA|Italian
YMHxv6VFriKz1KevVXl0Cw|Italian
5MpWHGQ6Qc-M4q1KL_nioA|Italian
Rc1lxc5lSKJYd162JHNMfQ|Italian
PnGSE8JGbMZKtdHi9go7Kg|Italian
-0fjWWC2SY6kNxGfD8PKGg|Italian
6aVgixwks8EgirE1JtyDAQ|Italian
MoyxzhaYIsJx-p9IuGGK4w|Italian
f8ipr8Wdy1_wHhw7JgNqPQ|Italian
YT5Ywu9y190B4IGIlBetzA|Italian
zzJA5P32V9MIHIMBIyasJw|Italian
fyC2cBsQ0FsMJmv0jSworg|Italian
BgGz5IdV53bGb4o7opR5zg|Italian
TqNd-LKHuoYo1_mYwqiBFQ|Italian
megxpLA5KciBJbW-jNm2RQ|Italian
hDgpiXE5_d4Is1sJ5kUBQg|Italian
F8RLZFoTxOO_GBPJNjz3kA|Italian
i5cdbiw1KRyg4w0X44ZBwA|Italian
hVqZ4vihjL1gFTD-KdX-Tw|Italian
-58--bg-KKUNArp18U4llA|Italian
xeC9vn3dxVVzAMR_aFwfXg|Italian
cyLw0vW5MrsF35-A6Dy03w|Italian
P2CTp4xyaNCe2AXSiLeOSQ|Italian
-KrQ1gOiyXCbffsWyc5SNQ|Italian
CAGAWbPE8uPr2VVvEnv0ZA|Italian
MTQpqHo-cCAPK7c9fd6zHw|Italian
1OZPOWZwJr-hpvMt6TD4ug|Italian
FogLdooqSzKbmkwMGSwDiQ|Italian
Hh9glEE_xDYT_pPUsRPXlA|Italian
cRmRAl5HHJcysKBSrHivHA|Italian
9mawr6QwVHm5q8JRXPFjPA|Italian
5k_jwjhdFMPUNWhouGNzuA|Italian
bW3mY-voyav37nU0uaLmNQ|Italian
505bv6h3VnN6SekdHCr8Sw|Italian
H_TGP2AgX3IUmzq8Aml79Q|Italian
eMSTTuOUlKEnSOr8lPp3Xg|Italian
gU6_qALmeWysg2YXMzMrtw|Italian
5V4cUVikPN8ALWXBVdjltw|Italian
u_Cn0KcNrjzun774_dH2cw|Italian
pGr5QuQU7Ur5GHLvXbT8bw|Italian
rU9cKxAVU4Gd_JhAqp_bTA|Italian
nM2AdRp2iSJHi4MgvIrEBg|Italian
MT_a_Tg3ENdxqZFQyJocgQ|Italian
penftLPo6kx6qCtbsuyLog|Italian
FXYsBqMu2q1dhJYQg_FfAA|Italian
74zaTegd7fnS6llTesn_Dg|Italian
3n96VKiKG5Tte8z-U-TaLg|Italian
eQdjZQaLnjItmn9suEEeIA|Italian
AAQDZdKhtcX7otmOfOF9nw|Italian
V0zC3awsklyxC0GFzmaTLg|Italian
OWAfPuMnSqn7Ru1_RNH8fw|Italian
4eGCuMwKRCCrYHOobEsFpA|Italian
Jwb556DrGTEZryeV7XgZmQ|Italian
4j_n7nPaZrp6_lEInZaA8Q|Italian
DJSLGbSqCJ1W8ma3LFlMuw|Italian
if6ZZopcH51YQ7E3y4BxaA|Italian
_KIjhnsaui-wF9OePRZ5NA|Italian
JliAIBARXi9uISzNG26DVw|Italian
UjzSeETESWzramhdOdWKKQ|Italian
phB6HvQyOUEZmvgg9KzRmA|Italian
gJg_Gh2lqrCprDzR6ZP9QQ|Italian
ZVa3-O6LMxZXSpKG0J1h-w|Italian
zj8Lq1T8KIC5zwFief15jg|Italian
bEloKDe-QVkwakAwmFKbbA|Italian
EZNw56hywTm1PJNYOMbfHQ|Italian
q0HBfS9eJ9AeuaWQ3Ronqw|Italian
HSKcCmRFqzqG542Hy_eftw|Italian
qhyll2gPT-gGDRP6JGn1aQ|Italian
ft2OPgLsquG9d7XrBLULng|Italian
f8TZ_ctcSwxwW8S69YKnwg|Italian
oSAiyZF-xTqdRkwN5KrV_Q|Italian
kmcgUxWhwlbmC-FAMTEF2g|Italian
m4MPLIv-WsGdcB7GReE06Q|Italian
B0qxEXABa8-t9sY4NQRRsQ|Italian
WHX90qTIuHdWHWDY5g9COw|Italian
qoBcWhGwlcUsKIQ2nB22vA|Italian
UpnHg_984LLZ28-kBB5MSQ|Italian
zuB6VRXwj3QzTh9x-nQIRQ|Italian
DE51ImtLSVPzNLikpOcocA|Italian
TybGiZNOipp1R1-u2k3ogA|Italian
qLYloGaI-4OmLbNnr_wrGA|Italian
vAMKgIUWCrYxjfhceCCNAQ|Italian
h9rymMeMUMOxQ9d93U0YDg|Italian
cp5k0PKl236X0xaNDYR5Zw|Italian
3FCxi2imtP_wMgsgsqIQOw|Italian
Z22s9SoQOndAey4_SULrvA|Italian
8SehQovJOuQDLbtzLLYLyw|Italian
lxHKbp0hReRBPZcq4fUUow|Italian
oV_B5pRkcICNab7_eVoIcA|Italian
afbl_jCNpomzJiDBdomb6g|Italian
3xd4L_TdfdhuCjAzJecs6A|Italian
19zArMBG2qW2k16Y0i2aBA|Italian
j6fSechU9HxzbnK-kjQx1Q|Italian
C6f_MQaRwIbJ8diailVaCA|Italian
NZaq_ygLr4N8-blY5dGx-g|Italian
0IwdwNnbro5RLLIlaxyfpQ|Italian
7S8g0G_Ndc3DS-kqsozq8Q|Italian
V7z1ZkTOtV-dNOKhZsAlMw|Italian
uYHN9Vw3V1ajDGRnNDtbYw|Italian
bjzBkF2FFMsdkCk50xseFQ|Italian
Li4N7-v4a7cXV5TT1OFOWw|Italian
I6Wg1NFYAAVzM2OpsdqcXA|Italian
vQcK7BH6maW9dAZWJOuW3Q|Italian
p4TYRKQ82N5Ntb6RPdLPMg|Italian
rbIrit8gZwfyEOdEOeX7jg|Italian
4XX-zF8h5Lvrr22_tqU6-Q|Italian
15d_Y6TVOQFD2KRVkxuAjw|Italian
KMiRIUS2gdukQRihHkPLmw|Italian
fTNOwKJ9YbxoIShABCKXdA|Italian
zDujEq9qZk13nBcG2PH4tA|Italian
cGqMEMQFtkB3hIGfLy2R3A|Italian
S8OKQ5S40oZ1Rr5RbC0jdg|Italian
KgpOYAG-r_eDsQXFXt0nnQ|Italian
FebvtuoXRQ8h8CZMe8NeYw|Italian
5DoCTugT9AF-P3VspApsyQ|Italian
wLzJbddDixAEZrF7VT6_hw|Italian
HV8xairb2qct7wSHqNwqXw|Italian
W1pBIFhkjJwjTe2P7o57yg|Italian
m9zYRZFubncaWsQFIfNo5g|Italian
8XHbZIKDQbXhyKIGiukVeQ|Italian
vhqFa_0SG9M7Ra1OTmfB9A|Italian
mkS--Oq4UYJMQizSaKJXEw|Italian
Vm6_cXz8hbvZhot0m1aaRg|Italian
Kh0-HmlgmVUkRxR55_Vn1g|Italian
oEjWa3AETzPQfM3S1wRiLA|Italian
Ntia3g3RhsV9g-yHWsS0og|Italian
rJ9V5bMbP_e9ABaTkPjAbA|Italian
4SN0mwVSzVkFTpb_aH8cgg|Italian
KEgdfVEVVgJFnGFiLNPDzQ|Italian
qMHzIYzoHYe55I7L65iEQw|Italian
1htK0vS5FAHaXXtpAQperQ|Italian
nTCFXqiQPTvDfnAxHfA64A|Italian
CYYLEipRFmr73Hz6XNEzoQ|Italian
vjj3MMPkULJUCv8xf3XRiA|Italian
ItyOhaRY5VeNAdK2liPEBg|Italian
1AL6P_EC6Z3UPxqhfGFb3Q|Italian
1mp7uP6Kz_Zz4UClVfnjFQ|Italian
ieoPAi6nbdEkrwv4vGVSwg|Italian
jol3Ay0RMCdJd0eSZdKOEQ|Italian
k1zrPPGGMQdlHopP3MnxrQ|Italian
WqjqHMozyW42XLTtLnKGag|Italian
MHbxF-ZS918-ZoXKQPBEyg|Italian
uDJw4dQiySoNCBoUalW1Ww|Italian
XzkmePjJC0ryuqZp5qd12A|Italian
pC_QwLpeL2Enk4hBgDcRqQ|Italian
QgEre4IFSHxbUvHMe8S12g|Italian
m5Whyz8O8jM4DrE808h71g|Italian
dMrF98GlFYIPKYY5NVZHbw|Italian
jo30o65XFWmgMJS86zFiFQ|Italian
B55Ocx5RBWxo6AGSucYSIA|Italian
lA6IvTF7J8fNC5puhyS3PA|Italian
mOoZZa6WIsgihc_TqyQcXw|Italian
-7jjZtekUluwEtXI8avVWQ|Italian
ipoJv9uuT3WgjeVozKUx8A|Italian
24Fe99IbeFWERDVN7QGB4Q|Italian
hot1lIebdQNau05onRum7w|Italian
7EAj8VJX_DoKlZdCJBE4Pg|Italian
BpdlX1j1-FbOC1dWIrZv4w|Italian
00kdvS6FY0gTN5BV03tx5Q|Italian
LtBk9m1C-05nFNwD1OxcBw|Italian
mTnrikKr52osjrp4m6u4Vg|Italian
Jgaf3JmVaPokYB3ezbhjCQ|Italian
t-Pm38_XhMnGfOYgkhaNRA|Italian
HD0e3eHwv573qHZOJJitWg|Italian
cpN0ixPR2l3QFA8Uf1BhCQ|Italian
TcSy5I5xHKDK0Uf5_cLOew|Italian
cg7IxNN5wyrXVP5tkCaZRg|Italian
xrTwutv3Y5I4lySFOaKa2A|Italian
uPWyvfh5qSrVbujhjsDiiw|Italian
zv29TbzPs9-rD5ql0qWw5A|Italian
v8G2Tik6eXhS63Es_4sveA|Italian
vZ5-JXlJS75k8wmPNS5U5w|Italian
OkfqS1xsv26xa7siRZZqbw|Italian
dbCTJp9ENDVIquxBWONzWQ|Italian
yH6t1JWcwkdWG4CS5KPvow|Italian
6NqCJcJvYEdvjI2e0mH0Yw|Italian
BA0_zeBrnugK2l0HHp38mw|Italian
z0lX40tXQxOHlU26VhLATA|Italian
HPvz-PHt2PYWV_X9eQSlnA|Italian
EkueKakBOazLteBREvD_qA|Italian
wvn-FO-tY9_iWmA_OgMvEA|Italian
KpBfFpjzsGvvqAzCasVW0g|Italian
0frCoaUJ_XWiz1BXiHBcwg|Italian
qKfD10PsDKP_9B7O1_7oJQ|Italian
y9y6V8va7yt_TUnoO68z0w|Italian
cJREPXNhyznkLrKhjg9hoA|Italian
M7bo7h-S4HqJfIYYghtXOQ|Italian
nfZUADLfijRalf1kknJJCw|Italian
nI1UYDCYUTt23TpGxqnLKg|Italian
ntQ7O1YPMIOrQkynhXRBVg|Italian
u6q1s6c0H9wQwFUJJzAiOw|Italian
77EedCTJY1biWIYSzAulCQ|Italian
bxxP-1LQURlkom-geT2J8Q|Italian
