business_id|insertedAtTimestamp|name|address|coordinates|number_of_reviews|rating|zip_code|cuisine
8_NilECM6qg_L7WYb25uNw|2022-07-23 12:07:10.947221|Luchadores|['87 South St', 'New York, NY 10038']|40.70582,-74.00411|116|4.0|10038|Mexican
KzJYO3-2k9XJhOHVpXayZQ|2022-07-23 12:07:10.947266|Empellón Al Pastor East Village|['132 St Marks Pl', 'New York, NY 10009']|40.72668,-73.98336|276|3.5|10009|Mexican
httHQj4gGRsgFAh3y65jtg|2022-07-23 12:07:10.947291|Playwright Tavern & Restaurant|['202 W 49th St', 'New York, NY 10019']|40.760541,-73.984125|367|3.5|10019|Mexican
bbSVzQG_vBlc7uKOT-IATQ|2022-07-23 12:07:10.947313|Dos Toros Taqueria|['10 E 48th St', 'New York, NY 10017']|40.75685,-73.97738|26|3.5|10017|Mexican
IBgjj5VBu5JJvKgo9EzKrg|2022-07-23 12:07:12.209042|The Three Monkeys|['236 W 54th St', 'New York, NY 10019']|40.764164,-73.98306|1262|4.0|10019|Mexican
m8z1eTTetr-JbSM1HU2t6Q|2022-07-23 12:07:12.209095|Tacos Y Quesadillas Mexico|['924 9th Ave', 'New York City, NY 10019']|40.7686908,-73.9849574|50|4.0|10019|Mexican
96svxj2NIOrba2fBMZAqOQ|2022-07-23 12:07:12.209145|Bogota Latin Bistro|['141 5th Ave', 'Brooklyn, NY 11217']|40.678165,-73.978976|2415|4.0|11217|Mexican
NcHnZbq06y9llCt6ayf_Jw|2022-07-23 12:07:12.209167|Sweet Chick|['46-42 Vernon Blvd', 'Long Island City, NY 11101']|40.74578,-73.95339|394|4.0|11101|Mexican
h5WkewI6U7NjLB_n6WgdvQ|2022-07-23 12:07:12.209235|HandCraft Kitchen & Cocktails|['367 3rd Ave', 'New York, NY 10016']|40.740967,-73.981292|464|4.0|10016|Mexican
MxrjY6myVl8vK0YvCT4r4g|2022-07-23 12:07:12.209256|Las Delicias Mexicanas|['2109 3rd Ave', 'New York, NY 10029']|40.79735,-73.94009|85|4.0|10029|Mexican
a3xDhQkSIH451c_sEmtidQ|2022-07-23 12:07:12.209278|Oro Verde Taqueria|['150 8th Ave', 'New York, NY 10011']|40.74182,-74.00078|6|4.5|10011|Mexican
StpOKezaW-AyN2xA1EJKvw|2022-07-23 12:07:12.209300|Victor's Cafe|['236 W 52nd St', 'New York, NY 10019']|40.7629499,-73.98403|1584|4.0|10019|Mexican
F89nDDlYZ7wbRe8EpLCqBw|2022-07-23 12:07:12.209322|Avra Estiatorio|['141 E 48th St', 'New York, NY 10017']|40.755048569901554,-73.97243859999999|958|4.0|10017|Mexican
hE2GaFRKhafpUPAYyNRTCQ|2022-07-23 12:07:12.209345|Tributo|['42-25 Vernon Blvd', 'Unit C', 'Long Island City, NY 11101']|40.75338983087063,-73.94980727485041|30|4.0|11101|Mexican
sSoXtUwSGBKrZJhDmjo32A|2022-07-23 12:07:12.209368|SOBREMESA|['43-56 12th St', 'Long Island City, NY 11101']|40.750260726364964,-73.94863097519296|10|4.5|11101|Mexican
FJepPR5CYRggxRwAjlqg6A|2022-07-23 12:07:12.209435|Bowery Road|['132 4th Ave', 'New York, NY 10003']|40.7333427,-73.9901924|241|4.0|10003|Mexican
M6XZ8IIOGmBfh79vk79Eqw|2022-07-23 12:07:12.209456|Tacombi - Williamsburg|['242 Metropolitan Ave', 'New York, NY 11211']|40.71489,-73.95949|101|4.0|11211|Mexican
b_3yI7FXcIle71lD9Tulww|2022-07-23 12:07:12.209478|Guajillo|['2277 1st Ave', 'New York, NY 10035']|40.7967861606349,-73.934840150695|52|4.5|10035|Mexican
F76RYME8VeIIJDkVCOe0rg|2022-07-23 12:07:12.209501|Tequila Chito's Mexican Grill|['358 W 23rd St', 'New York, NY 10011']|40.7460136413574,-74.0009002685547|226|2.5|10011|Mexican
VeaDB0gRqWEx8CUd7NszBA|2022-07-23 12:07:12.209524|Tampico NYC|['10 Delancey St', 'New York, NY 10002']|40.72032,-73.99328|3|5.0|10002|Mexican
trOfIBnEr_CxZuLRyGj9FQ|2022-07-23 12:07:12.209546|Miti Miti|['138 5th Ave', 'Brooklyn, NY 11217']|40.6786672454389,-73.9791200818081|1431|4.0|11217|Mexican
22QsJuEb7zBqy6J8xDe8gw|2022-07-23 12:07:12.209568|La Brujeria|['590 Grand St', 'Jersey City, NJ 07304']|40.71726,-74.06142|87|4.0|07304|Mexican
mY_dEQM9poopjV0y4Hvnww|2022-07-23 12:07:12.209590|Coszcal De Allende|['6824 3rd Ave', 'Brooklyn, NY 11220']|40.63617,-74.0262|196|4.0|11220|Mexican
4Z0sxJTNkxhRBH3l5PG_qw|2022-07-23 12:07:12.209612|Bar Tulix|['25 W Houston St', 'New York, NY 10012']|40.72577,-73.99808|33|4.5|10012|Mexican
qZXlH7mYJt_udou9-BhaBA|2022-07-23 12:07:12.209634|The Inkan|['4502 23rd St', 'Long Island City, NY 11101']|40.746833,-73.945639|229|4.0|11101|Mexican
mhKehfFER2faDSsWzynklQ|2022-07-23 12:07:12.209656|Skinny’s Cantina On the Hudson|['701 W 133rd St', 'New York, NY 10027']|40.8203,-73.95896|48|2.5|10027|Mexican
j9a6xr78a6tPBblKvvBJew|2022-07-23 12:07:12.209680|The Cactus Shop|['231 Kent Ave', 'Brooklyn, NY 11249']|40.71672,-73.96543|21|4.0|11249|Mexican
6qcydPo5eTSB4XHyyZDvkA|2022-07-23 12:07:12.209702|Bareburger - Hell's Kitchen|['366 W 46th St', 'New York, NY 10036']|40.760558,-73.990357|976|4.0|10036|Mexican
uvcEo61aL2F8e4PCzwZsYg|2022-07-23 12:07:12.209725|Chihuahua|['47-02 Greenpoint Ave', 'Sunnyside, NY 11104']|40.74232,-73.91777|179|4.5|11104|Mexican
4c4Uwb5yUqXJ-inkcDinIg|2022-07-23 12:07:12.209747|Mcondo Tacos|['502 Grand St', 'Brooklyn, NY 11211']|40.7108323440285,-73.9509542539666|362|4.0|11211|Mexican
Jh6bSOaw0ftGh9ONiwr7nA|2022-07-23 12:07:12.209793|Los Tres Chilitos|['456 Central Ave', 'Jersey City, NJ 07307']|40.75021,-74.04619|223|4.0|07307|Mexican
mykhv_-D5kREsbwCjeB1AA|2022-07-23 12:07:12.209815|Los Compadres|['1224 Anderson Ave', 'Fort Lee, NJ 07024']|40.83981,-73.98118|189|4.5|07024|Mexican
Zzvqc7XcyGVX5bnjGN9IXA|2022-07-23 12:07:12.209837|Pig Beach BBQ - Brooklyn|['480 Union St', 'Brooklyn, NY 11231']|40.6792941479875,-73.9880264255794|700|4.0|11231|Mexican
7B2XMvV5uGuKyl19-HTSvg|2022-07-23 12:07:12.209860|Fogo de Chao Brazilian Steakhouse|['40 W 53rd St', 'New York, NY 10019']|40.7610765,-73.9777711|1489|4.0|10019|Mexican
Yilk_Ucz4L6w9EmvAS2gHg|2022-07-23 12:07:12.209882|Taqueria Coatzingo|['7605 Roosevelt Ave', 'Jackson Heights, NY 11372']|40.74721811502443,-73.88932086686563|469|4.0|11372|Mexican
RQi2YmAkk8g9WdNStAhfbQ|2022-07-23 12:07:12.209905|Sevilla Restaurant|['62 Charles St', 'New York, NY 10014']|40.7348725944757,-74.0029708296061|502|3.5|10014|Mexican
1Ylu26XW3F6gSJWdFw6-8g|2022-07-23 12:07:12.209928|Great Burrito|['100 W 23rd St', 'New York, NY 10011']|40.7428322,-73.9930115|263|4.0|10011|Mexican
HjvCwjM0EkFoYo8TFHjfww|2022-07-23 12:07:12.209950|ARRE Sinaloa|['4605 Park Ave', 'Union City, NJ 07087']|40.77804222204433,-74.0175949037075|1|5.0|07087|Mexican
CpZ5fw9rxHOdLmdtW1Qdbw|2022-07-23 12:07:12.209973|Arcadia Bar & Kitchen|['12-21 Astoria Blvd', 'Astoria, NY 11102']|40.77235,-73.92922|129|4.5|11102|Mexican
ajPcdJZzHeKK619gTrMo0g|2022-07-23 12:07:12.209996|Sangarita's|['40-02 Bell Blvd', 'Bayside, NY 11361']|40.7641371911097,-73.7715749815106|302|4.0|11361|Mexican
3DNtS1_3gobrYQBAwDx4DA|2022-07-23 12:07:12.210018|Calexico - Greenpoint|['645 Manhattan Ave', 'Brooklyn, NY 11222']|40.72416,-73.95132|737|3.5|11222|Mexican
17F3KNRiGTPdDonxCEL5-Q|2022-07-23 12:07:12.210041|Taco Bandito|['325 8th Ave', 'New York, NY 10001']|40.7474763497109,-73.9971551748688|214|4.0|10001|Mexican
-kVueEw_fyO1Q2Gkmj6Few|2022-07-23 12:07:12.210101|Taqueria Santa Fe|['4708 47th Ave', 'Woodside, NY 11377']|40.740766,-73.917876|403|4.5|11377|Mexican
7xY3vxBy7yFF5dVAi-6hPQ|2022-07-23 12:07:12.210149|Pipo's Mexican Restaurant|['166 E 118th St', 'New York, NY 10035']|40.7994318892483,-73.9398034173906|69|4.0|10035|Mexican
sbdRT4UyIYTFrXfCKraAhQ|2022-07-23 12:07:12.210175|Vera Cruz|['195 Bedford Ave', 'Brooklyn, NY 11211']|40.717292,-73.957939|246|3.5|11211|Mexican
h91WSlCOdxaQOohJ0YVkxA|2022-07-23 12:07:12.210198|Black Tap Craft Burgers & Beer|['45 W 35th St', 'New York, NY 10016']|40.750089,-73.985986|173|4.0|10016|Mexican
Z65cd3Z7JvwK8TnSVg-cfA|2022-07-23 12:07:12.210221|District Tap House|['246 W 38th St', 'New York, NY 10018']|40.75409,-73.99039|851|4.0|10018|Mexican
gZqraVPjHNZN03duxEX1mw|2022-07-23 12:07:14.045234|Tacoria|['208 Washington Ave', 'Hoboken, NJ 07030']|40.73915015370283,-74.0307057|24|4.5|07030|Mexican
LSMfKvER1s42GV_BV4nELA|2022-07-23 12:07:14.045321|Pico Taco|['70 Hudson St', 'Hoboken, NJ 07030']|40.73618,-74.03045|101|4.0|07030|Mexican
x4W0rufd01dP8ieMhlTqmQ|2022-07-23 12:07:14.045368|Dos Toros Taqueria|['668 6th Ave', 'New York, NY 10010']|40.7413,-73.99359|64|3.5|10010|Mexican
9FTh2OLCozH4-UmCx4kpgA|2022-07-23 12:07:14.045405|White Maize|['277 Smith St', 'Brooklyn, NY 11231']|40.6824378967285,-73.9931335449219|229|4.5|11231|Mexican
rvabT9eHrKFKgfNPrp69Zw|2022-07-23 12:07:14.045439|The Waylon|['736 10th Ave', 'New York, NY 10019']|40.7650840967709,-73.9918056894333|130|4.5|10019|Mexican
e80JDJkf5WdRe5GorvEcgg|2022-07-23 12:07:14.045471|San Loco|['111 Ave C', 'New York, NY 10009']|40.7243318,-73.978931|16|4.0|10009|Mexican
XpgquUrYWa-URbgi-3pykg|2022-07-23 12:07:14.045500|Patacon Pisao|['139 Essex St', 'New York, NY 10002']|40.720392,-73.987561|401|4.0|10002|Mexican
zBORlLYwMqqJ_GOX6K31mw|2022-07-23 12:07:14.045528|Pedro's Mexican Bar & Restaurant|['73 Jay St', 'Brooklyn, NY 11201']|40.702523,-73.986503|520|2.5|11201|Mexican
bGcuT4Pkpeu2AD7GnM8Bhg|2022-07-23 12:07:14.045555|Avila’s Taqueria & Restaurant|['6611 Park Ave', 'West New York, NJ 07093']|40.79054,-74.0051206|18|4.5|07093|Mexican
JRuneSzfLdQU0UMNM3BefA|2022-07-23 12:07:14.045586|Molcajete Mexican Restaurant|['9213 Roosevelt Ave', 'Jackson Heights, NY 11372']|40.748864,-73.874088|25|4.0|11372|Mexican
rFhI8Gedy7XQksVD-ixOHw|2022-07-23 12:07:14.045616|Oppa Bistro|['162 West 4th St', 'New York, NY 10014']|40.731826,-74.0013903|162|4.0|10014|Mexican
sVkwEFET38Myz3dM1uZpiw|2022-07-23 12:07:14.045642|Reunion|['544 Union Ave', 'Brooklyn, NY 11211']|40.7171,-73.95164|553|4.5|11211|Mexican
210LxcDl5dXlYOMlIUmEFQ|2022-07-23 12:07:14.045668|Lips - New York|['227 E 56th St', 'New York, NY 10022']|40.75923,-73.96691|739|4.0|10022|Mexican
iq9_CMtUT1SwGcEL8fSDNQ|2022-07-23 12:07:14.045692|R Lounge at Two Times Square|['Two Times Square, 714 Seventh Avenue at W. 48th Street', 'New York, NY 10036']|40.759683705851,-73.9845943450927|351|4.0|10036|Mexican
RGSjUKs-hNpCSafrFcU-VQ|2022-07-23 12:07:14.045720|La Flor|['53-02 Roosevelt Ave', 'Woodside, NY 11377']|40.74434,-73.91141|260|4.5|11377|Mexican
DICO4Og4KD7gWgZzR1ldng|2022-07-23 12:07:14.045744|Taqueria Nixtamal|['115 Delancey St', 'The Market Line', 'New York, NY 10002']|40.71827,-73.98806|15|4.5|10002|Mexican
WSjhU85kBSvidxDJaBTV1g|2022-07-23 12:07:14.045769|Chinelos Tacos NYC|['4-09 Center Blvd', 'Queens, NY 11101']|40.7423518016186,-73.9599615129021|65|4.5|11101|Mexican
_WhV2UWBj6ULaLlo_I9FMg|2022-07-23 12:07:14.045795|El Encanto De Lola 2|['175 Lenox Ave', 'New York, NY 10026']|40.80389,-73.94865|94|3.5|10026|Mexican
6tGW6KMFB1rLGInE6sB3KA|2022-07-23 12:07:14.045819|Kaia Wine Bar|['1614 3rd Ave', 'New York, NY 10128']|40.7819,-73.95197|496|4.0|10128|Mexican
A8qXfx_LBI6fnOhxDmvIOA|2022-07-23 12:07:14.045843|Sabor A Mexico|['1744 1st Ave', 'New York, NY 10128']|40.77953,-73.94704|155|3.5|10128|Mexican
r5NT8-nV4py2c-mppTKucQ|2022-07-23 12:07:14.045867|Essex Taqueria|['123 Essex St', 'New York, NY 10002']|40.7197418,-73.9877989|312|4.0|10002|Mexican
B-bx4pZXrat0D25vde2bJQ|2022-07-23 12:07:14.045891|Cantina Taqueria & Tequila Bar|['329 Lenox', 'New York, NY 10027']|40.8088408787201,-73.9449808870425|284|3.5|10027|Mexican
5Fz1WlY3lxy8gJFs8s_1Dw|2022-07-23 12:07:14.045916|The Binc|['60 Henry St', 'Brooklyn, NY 11201']|40.69925,-73.99227|78|4.5|11201|Mexican
xxE4sKeYJAuHdNm7WZlVOg|2022-07-23 12:07:14.045939|Banc Cafe|['431 3rd Ave', 'New York, NY 10016']|40.7432632446289,-73.9795150756836|663|4.0|10016|Mexican
Y6N7iKl4UL2pNpX4dxYYUg|2022-07-23 12:07:14.045981|Redemption NYC|['1003 2nd Ave', 'New York, NY 10022']|40.756966,-73.967326|383|3.0|10022|Mexican
XsElXaLxUPKquI78poB8yw|2022-07-23 12:07:14.046008|Maison Pickle|['2315 Broadway', 'New York, NY 10024']|40.7870473,-73.9781361|1433|4.0|10024|Mexican
HMxnmbxliUkf5askOyKxaA|2022-07-23 12:07:14.046031|Viva Margarita|['774 Main St', 'Hackensack, NJ 07601']|40.9036952,-74.04239360482725|27|3.5|07601|Mexican
_5G0SOM1ogWTsSmPBGRfzA|2022-07-23 12:07:14.046055|El Gallo Taqueria|['214 Highlawn Ave', 'Brooklyn, NY 11223']|40.6035151454871,-73.9779098353486|322|4.0|11223|Mexican
5PIEHs-0Jv-tS8bjDrypew|2022-07-23 12:07:14.046078|Taco Tumba|['30-10 Steinway St', 'Astoria, NY 11103']|40.76372534484979,-73.9154483|77|4.0|11103|Mexican
cQGW6BWU6lppWVSwlFBDgA|2022-07-23 12:07:14.046102|Cinco De Mayo|['837 Washington Ave', 'Bronx, NY 10451']|40.8225131696248,-73.9115964114002|119|3.5|10451|Mexican
JywbRdA7yskb-06WbjUjKw|2022-07-23 12:07:14.046125|Paquito's|['143 1st Ave', 'New York, NY 10003']|40.728144,-73.985217|275|3.5|10003|Mexican
hSkeb_lmfxnoqg7EVo19Vw|2022-07-23 12:07:14.046147|Taco Mix|['234 E 116th St', 'New York, NY 10029']|40.797098,-73.938785|438|3.5|10029|Mexican
WKDdD8Z17-P1XhkyJtDEFA|2022-07-23 12:07:14.046216|Johny's Luncheonette|['124 W 25th St', 'New York, NY 10001']|40.7444458007812,-73.9930725097656|1101|4.5|10001|Mexican
NTwOc9yQ1xl5deeVzZqxfw|2022-07-23 12:07:14.046240|Tavern29|['47 E 29th St', 'New York, NY 10016']|40.74431,-73.98394|988|4.0|10016|Mexican
YS21bp9Wp715X75r7eTzxw|2022-07-23 12:07:14.046287|Mi Querido Mexico Lindo|['247 E 116th St', 'New York, NY 10029']|40.79733,-73.93816|12|4.5|10029|Mexican
jfNc9_Of6ojLl4DVG9QKCw|2022-07-23 12:07:14.046309|San Pedro Inn|['320 Van Brunt St', 'Brooklyn, NY 11231']|40.67908,-74.01106|35|4.0|11231|Mexican
evJqF34WN9Bz73j99vDTCQ|2022-07-23 12:07:14.046333|Azteca Restaurante Mexican Cuisine|['15 Park Ave', 'Rutherford, NJ 07070']|40.8279655,-74.1017663|270|4.0|07070|Mexican
DHFEpeJXemrdxIuGGcyurg|2022-07-23 12:07:14.046357|De Mole|['4502 48th Ave', 'Woodside, NY 11377']|40.7391932,-73.9202624|642|4.0|11377|Mexican
iufQFxf-g1j-5lC6GRTiog|2022-07-23 12:07:14.046379|The Migrant Kitchen - Brooklyn|['55 Water St', 'Brooklyn, NY 11201']|40.704251,-74.010636|47|4.5|11201|Mexican
w_kEVVSS9XMIQTCn7n63Tg|2022-07-23 12:07:14.046444|El Sombrero Mexican Grill|['125 State 17 S', 'Hasbrouck Heights, NJ 07604']|40.85378017,-74.07250267|59|4.5|07604|Mexican
buZ1-T3rdV_1d5gHreJD6w|2022-07-23 12:07:14.046485|Sullivan Taqueria|['71 Sullivan St', 'New York, NY 10012']|40.72447,-74.0039|20|4.5|10012|Mexican
Wm6vj0ekRAzZnaeaBEkOag|2022-07-23 12:07:14.046512|Taqueria Downtown|['236 Grove St', 'Jersey City, NJ 07302']|40.716222,-74.044659|1944|4.0|07302|Mexican
95a04LtXLX6gePhPEwff9A|2022-07-23 12:07:14.046567|Amaranto Mexican Restaurant|['887 Hart St', 'Brooklyn, NY 11237']|40.703111,-73.921892|384|4.5|11237|Mexican
ZsCoRBQeHfdxi9qLlfH4dg|2022-07-23 12:07:14.046593|Tlaquepaque Restaurant|['347 North Ave', 'New Rochelle, NY 10801']|40.9142107,-73.7841287|134|4.5|10801|Mexican
yOPbrFZ2ZUsyQWsedP6gUg|2022-07-23 12:07:14.046616|Amity Hall Uptown|['982 Amsterdam Ave', 'New York, NY 10025']|40.80231,-73.96475|259|4.0|10025|Mexican
qZfJbJPxZUkC66lRldcbGA|2022-07-23 12:07:14.046640|Tulcingo Restaurant|['665 10th Ave', 'New York, NY 10036']|40.762756,-73.993545|316|3.5|10036|Mexican
RvSEZkqi-fQ2k2mIARZhOw|2022-07-23 12:07:14.046663|Agave Restaurante|['4317 Bergenline Ave', 'Union City, NJ 07087']|40.7786782042052,-74.0242675691843|15|4.0|07087|Mexican
g3FOPlO-Gp0J4HfjurW74Q|2022-07-23 12:07:15.480085|Saravá - The Modern Bistro|['6819 Third Ave', '(347) 662-6821', 'Brooklyn, NY 11220']|40.63589,-74.02582|217|4.5|11220|Mexican
azOGJ8gBsP4RF2zOJTSwDg|2022-07-23 12:07:15.480144|Blend Astoria|['37-17 30th Ave', 'Astoria, NY 11103']|40.764477,-73.9157809|811|3.5|11103|Mexican
7-aFmvscXWT223jlWrOkWg|2022-07-23 12:07:15.480172|Mictlan Mexico|['17 Orchard St', 'New York, NY 10002']|40.71524,-73.99183|26|4.5|10002|Mexican
yKPRuBvD3ScCc18QrZ4Y6w|2022-07-23 12:07:15.480197|El Porton|['3151 Broadway', 'New York, NY 10027']|40.81452,-73.95966|200|3.5|10027|Mexican
15pcxijuNY8BMNzBhABt7w|2022-07-23 12:07:15.480221|Miss Lily's 7A Cafe|['109 Avenue A', 'New York, NY 10009']|40.726019,-73.9837551|814|4.0|10009|Mexican
r2b7o1BjPiM7QcuLIvI2EQ|2022-07-23 12:07:15.480270|Agave|['488 E 33rd St', 'New York, NY 10016']|40.734999,-74.002438|95|3.0|10016|Mexican
Uut2fBy53XdIgx1rLWdQeg|2022-07-23 12:07:15.480293|Empanada Mama L.E.S|['95 Allen St', 'New York, NY 10002']|40.71873,-73.9909|855|4.0|10002|Mexican
NMvGg6AwvEMUEjIF1z9Ghw|2022-07-23 12:07:15.480318|Puebla|['88 Essex St', 'New York, NY 10002']|40.717988,-73.988314|33|3.5|10002|Mexican
ykTNq1F-Vpfw4i4xGhPS0Q|2022-07-23 12:07:15.480341|The Little Taco House|['246 West 4th St', 'New York, NY 10014']|40.73475,-74.00321|71|4.5|10014|Mexican
YKfj-CUjgb9xQ1kN_bhNLg|2022-07-23 12:07:15.480365|Forgtmenot|['138 Division St', 'New York, NY 10002']|40.714498871349,-73.9915559401866|199|4.0|10002|Mexican
8Lgz_cUAd4VFkLDpQ1xQ8w|2022-07-23 12:07:15.480391|Calaveras Corner|['936 Amsterdam Ave', 'New York, NY 10025']|40.800694,-73.965824|15|4.5|10025|Mexican
ftL-f4OoFFshVYSZwTOrYA|2022-07-23 12:07:15.480432|The Owl's Tail|['215 W 75th St', 'New York, NY 10023']|40.781040643739,-73.9807120224114|105|4.0|10023|Mexican
HYFSOb5o4hppToeYe1va1A|2022-07-23 12:07:15.480508|The Rookery|['425 Troutman St', 'Brooklyn, NY 11237']|40.7073514,-73.92224540000309|344|4.0|11237|Mexican
qjCl34rJ0zVUHaZ1irb8FA|2022-07-23 12:07:15.480591|Taqueria Ramirez|['94 Franklin St', 'Brooklyn, NY 11222']|40.727876136419724,-73.95699203025863|58|4.5|11222|Mexican
VoEB81AQajTsatt56aiTLA|2022-07-23 12:07:15.480618|Dos Toros Taqueria|['119 W 40th St', 'New York, NY 10018']|40.7540578242766,-73.9859579131007|88|3.5|10018|Mexican
r0Krxbk7O1KRjgvOYMHMug|2022-07-23 12:07:15.480644|EL Gallo Taqueria|['369 Broome St', 'New York, NY 10013']|40.719886,-73.995982|56|4.0|10013|Mexican
jUI2Mf4hUFPzhQGmPCL4aA|2022-07-23 12:07:15.480668|Amigo by Nai|['29 2nd Ave', 'New York, NY 10003']|40.724686,-73.99086|78|4.5|10003|Mexican
yvva7IYpD6J7OfKlCdQrkw|2022-07-23 12:07:15.480693|Mi Espiguita Taqueria|['32-44 31st St', 'Astoria, NY 11106']|40.7612033639422,-73.9261436462402|135|4.5|11106|Mexican
1uQJ10U7g6Erz5yZ0l_g3w|2022-07-23 12:07:15.480718|E.A.T.|['1064 Madison Ave', 'New York, NY 10028']|40.77737,-73.96154|349|2.0|10028|Mexican
36NGJ_vn81vgdSi15WyHKQ|2022-07-23 12:07:15.480742|Puerto Vallarta Restaurant|['7721 John F Kennedy Blvd W', 'North Bergen, NJ 07047']|40.8032128178057,-74.0123075991869|79|4.0|07047|Mexican
fSQyhOKiZKtw0firV29EVg|2022-07-23 12:07:15.480768|Barking Dog|['1678 3rd Ave', 'New York, NY 10128']|40.78412,-73.95052|585|3.0|10128|Mexican
G92jSUckfs4MhD6bGPyHow|2022-07-23 12:07:15.480792|Taqueria Diana|['367 Metropolitan Ave', 'Brooklyn, NY 11211']|40.7142179690191,-73.9556609|90|4.0|11211|Mexican
oB-4zuwbICQ0BvuS5D5Mtg|2022-07-23 12:07:15.480816|Las Quesadillas|['6312 Broadway', 'West New York, NJ 07093']|40.789624,-74.008134|20|4.5|07093|Mexican
xNgaGyePJ7fyZ9D0J74-3A|2022-07-23 12:07:15.480841|East LA|['508 Washington St', 'Hoboken, NJ 07030']|40.74258,-74.02966|469|3.0|07030|Mexican
YKAwpTnKO-n5vB9-pqaCLQ|2022-07-23 12:07:15.480867|Taqueria Y Fonda|['968 Amsterdam Ave', 'New York, NY 10025']|40.8016168,-73.965212|509|3.5|10025|Mexican
oXyPSK-GWPNv4W5ARFchMg|2022-07-23 12:07:15.480892|El Trancazo|['365 Fairview Ave', 'Fairview, NJ 07022']|40.8107373,-74.0010692|18|4.0|07022|Mexican
1y900NbcusWxwVb01RSdcg|2022-07-23 12:07:15.480916|Bosco|['169 Bleecker St', 'New York, NY 10012']|40.72882,-74.00025|18|5.0|10012|Mexican
r9-JprK1-EO7CiTCUxMKyA|2022-07-23 12:07:15.480940|Ricas Pupusas & Mas|['47-55 47th St', 'Woodside, NY 11377']|40.7394314,-73.9183104|68|4.5|11377|Mexican
j4dGkqL-OK9YH8Sl2eOWEg|2022-07-23 12:07:15.480965|5 Burro Cafe|['72-05 Austin St', 'Forest Hills, NY 11375']|40.7192464187592,-73.8422552802263|1482|3.5|11375|Mexican
g3QERUGn1BIS-_WJVwnKyQ|2022-07-23 12:07:15.480991|Cantina Lobos|['217 Wolfs Ln', 'Village of Pelham, NY 10803']|40.906394318171,-73.8117176678981|125|4.0|10803|Mexican
yywIzZlBOAWHCeKqMcB7Gw|2022-07-23 12:07:15.481016|Factory Tamal|['63 E 4th St', 'New York, NY 10003']|40.72686,-73.99075|15|4.5|10003|Mexican
4rAXH_bl_iJ1BwHp7I3rYg|2022-07-23 12:07:15.481040|Al Horno Lean Mexican Kitchen|['417 W 47th St', 'New York, NY 10036']|40.762151,-73.991049|262|3.5|10036|Mexican
k6H0vzBN7BdZ9-j-bMv7LQ|2022-07-23 12:07:15.481065|Tortilla Bite & Grill|['682 Broadway', 'Bayonne, NJ 07002']|40.67033,-74.112464|27|4.5|07002|Mexican
XDl93co2VJznxglYcoQvmA|2022-07-23 12:07:15.481089|Chilo's|['323 Franklin Ave', 'Brooklyn, NY 11238']|40.68835,-73.95696|230|4.0|11238|Mexican
mpPZhqTzk2_Pz35gBQnbCw|2022-07-23 12:07:15.481113|Santa Fe BK|['178 N 8th St', 'Brooklyn, NY 11211']|40.718101199815685,-73.95677762208928|36|5.0|11211|Mexican
ysUmuTz1ncazyr6Dw1doSg|2022-07-23 12:07:15.481138|El Ranchero Taqueria|['382 2nd St', 'Jersey City, NJ 07302']|40.72315501730928,-74.05044715564962|23|4.5|07302|Mexican
sQ7ENDHnfF9dIHhYrI8oHw|2022-07-23 12:07:15.481163|Palo Santo|['652 Union St', 'Brooklyn, NY 11215']|40.676716,-73.982009|563|4.0|11215|Mexican
zupIzmhdcH0U6vJQQxDBiQ|2022-07-23 12:07:15.481212|Bar Bruno|['520 Henry St', 'Brooklyn, NY 11231']|40.6833674,-73.9997959|296|4.0|11231|Mexican
tcAUSOnV9ZWR0y-Tv25h_w|2022-07-23 12:07:15.481237|Raíz NYC|['120 1st Ave', 'New York, NY 10009']|40.72708,-73.98546|41|5.0|10009|Mexican
MOZ5R0tqNmO2InOd3eDw5g|2022-07-23 12:07:15.481261|Lime & Salt|['98-102 Queens Blvd', 'Queens, NY 11374']|40.789873,-73.8289994|17|4.5|11374|Mexican
jeWIYbgBho9vBDhc5S1xvg|2022-07-23 12:07:15.481286|Chano's Cantina|['35-55 31st St', 'Astoria, NY 11106']|40.756621,-73.929336|205|4.0|11106|Mexican
h5VLolcEpu3ZUnDdjfhjSg|2022-07-23 12:07:15.481311|Papasito Mexican Grill & Agave Bar|['223 Dyckman St', 'New York, NY 10034']|40.8658205,-73.9273649|466|3.0|10034|Mexican
bNPYPLuCjnRvRuL56otJiw|2022-07-23 12:07:15.481361|Don Tequila Urban Cantina|['83-38 Woodhaven Blvd', 'Glendale, NY 11385']|40.7022312,-73.8557038083673|369|4.0|11385|Mexican
h_ITJux-MF0YcmZx8KRHtA|2022-07-23 12:07:15.481389|Taco Edition|['800 Grand St', 'Brooklyn, NY 11211']|40.71178928000974,-73.94136376993829|110|4.0|11211|Mexican
wXsKW3ki5YrCqwwibwrGOA|2022-07-23 12:07:15.481414|La Puerta Roja|['1120 Cortelyou Rd', 'Brooklyn, NY 11218']|40.63982,-73.96716|156|4.0|11218|Mexican
hmx8vUMYJPTbfgN8c7A5LA|2022-07-23 12:07:15.481439|El Aguila Dorada |['830 Broadway', 'Bayonne, NJ 07002']|40.6756098548753,-74.1081924349606|337|4.0|07002|Mexican
